BANK_ID,MOBILE,TABLET,samsung,OPPO,HUAWEI,SONY,XIAOMI,LENOVO,ASUS,VIVO,ANDROID,IPHONE_IOS11
22504,0,0,1,0,0,0,0,0,0,0,1,0
22505,1,1,0,0,0,0,0,0,0,0,1,0
22506,1,1,1,1,0,0,0,0,0,0,1,0
22507,0,1,1,0,0,0,0,0,0,0,1,0
22508,1,0,1,0,0,0,0,0,0,0,1,0
22509,0,0,0,0,0,0,0,0,0,0,0,0
22510,1,0,1,0,0,0,0,0,0,1,1,0
22511,0,0,0,0,0,0,0,0,0,0,1,0
22512,1,0,1,0,1,0,0,1,0,0,1,0
22513,0,0,0,0,0,0,0,0,0,0,1,0
22514,1,1,1,0,0,0,0,0,0,0,1,0
22515,1,0,1,0,0,0,0,0,0,0,1,0
22516,1,0,1,0,0,0,0,1,0,0,1,0
22517,1,0,1,0,0,0,0,0,0,0,1,1
22518,1,0,1,0,0,0,0,0,0,0,1,0
22519,0,0,0,0,0,0,0,0,0,0,0,0
22520,1,0,1,0,0,0,0,0,0,0,1,0
22521,1,1,1,0,0,0,0,0,0,0,1,0
22522,1,0,0,0,0,0,0,0,0,0,1,0
22524,1,0,0,0,0,0,0,1,0,0,1,0
22525,1,1,0,0,0,0,0,0,0,0,0,0
22526,1,0,1,0,0,0,0,0,0,1,1,0
22527,1,0,0,0,0,0,0,1,0,1,1,0
22528,1,0,0,0,0,0,0,0,0,0,1,0
22529,1,0,1,0,0,0,0,0,0,1,1,0
22530,1,1,0,0,0,0,1,0,0,0,1,0
22532,1,0,0,0,0,0,0,0,0,0,1,1
22533,1,0,0,0,0,0,0,0,1,0,1,0
22535,0,0,1,0,0,0,0,0,0,0,1,0
22536,1,0,0,0,1,0,1,0,0,0,1,0
22537,1,0,0,0,0,0,0,0,0,1,1,0
22538,1,0,0,0,0,0,0,0,0,0,0,0
22540,1,0,0,0,0,0,0,0,0,0,0,0
22541,1,0,1,0,0,0,0,0,0,0,1,0
22542,1,1,1,0,0,0,0,0,0,0,1,0
22543,0,1,1,0,0,0,0,0,0,0,1,0
22545,1,0,0,0,0,0,0,0,0,0,0,0
22546,1,0,1,0,0,0,0,0,0,0,1,0
22547,0,0,0,0,0,0,0,0,0,0,0,0
22548,1,0,0,0,0,0,0,0,0,0,1,0
22549,1,0,0,0,0,0,0,0,0,1,1,0
22550,1,0,1,0,0,0,0,0,0,0,1,0
22551,1,0,1,0,0,0,0,0,0,0,1,0
22552,1,0,1,0,0,0,0,0,0,0,1,0
22553,1,0,0,0,0,0,0,0,0,0,0,1
22554,1,0,0,0,0,0,0,0,0,0,0,0
22556,1,0,0,0,0,0,0,0,0,0,0,0
22558,0,0,0,0,0,0,0,0,0,0,0,0
22559,0,0,0,0,0,0,0,0,0,0,0,0
22560,1,0,0,0,0,0,0,0,0,0,0,0
22561,1,0,0,0,0,0,0,0,0,0,0,0
22562,1,0,0,0,0,0,0,0,0,0,0,0
22563,1,0,0,0,0,0,0,0,0,0,1,0
22564,1,0,1,0,0,0,0,0,0,0,1,0
22565,1,0,0,0,1,0,0,0,0,0,1,0
22566,0,1,0,0,0,0,0,0,0,0,1,0
22567,0,0,0,0,0,0,0,0,0,0,1,0
22568,1,0,1,0,0,0,0,0,0,0,1,0
22570,1,0,1,0,0,0,0,0,0,0,1,0
22571,1,0,1,0,0,0,1,0,0,0,1,0
22572,1,1,1,0,1,0,0,0,0,0,1,0
22573,1,0,0,0,1,0,0,0,0,0,1,0
22574,1,0,1,0,0,0,0,0,0,0,1,0
22575,1,0,0,0,0,0,0,0,0,0,0,1
22576,1,0,0,0,0,0,0,0,0,1,1,0
22577,1,1,1,0,0,0,0,0,0,0,1,0
22578,1,0,0,0,0,0,0,0,1,1,1,0
22579,1,0,1,0,0,0,0,0,0,0,1,0
22580,1,1,1,0,1,0,0,0,0,0,1,0
22581,1,0,0,0,1,0,0,0,0,0,1,0
22582,1,0,1,0,0,0,0,0,0,0,1,0
22583,1,0,0,0,0,0,0,0,0,0,1,0
22584,1,0,1,0,0,0,0,0,0,0,1,0
22586,1,0,1,0,0,0,0,0,0,0,1,1
22589,1,0,0,0,0,0,0,0,0,0,1,0
22590,1,0,0,0,0,0,0,0,0,0,1,1
22591,0,0,0,0,0,0,0,0,0,0,0,0
22592,0,0,1,0,0,0,0,0,0,0,1,0
22593,0,0,0,0,0,0,0,0,0,0,0,0
22594,1,0,0,0,0,0,0,0,0,0,0,0
22595,1,0,1,0,1,0,0,0,0,0,1,1
22596,1,0,1,0,0,0,0,0,0,0,1,0
22597,1,0,0,0,0,0,0,0,0,0,0,0
22598,1,1,0,0,0,0,0,0,0,0,1,0
22600,1,0,0,0,0,0,0,0,0,0,0,1
22601,1,0,1,0,0,0,0,0,0,0,1,0
22602,1,0,1,0,0,0,0,0,0,0,1,0
22603,1,0,1,0,0,0,1,0,0,0,1,0
22604,1,1,0,0,0,0,0,0,0,0,0,0
22605,1,1,0,1,1,0,0,0,0,0,1,0
22606,1,1,0,0,0,0,0,0,0,0,0,0
22607,1,0,1,0,0,0,0,0,0,0,1,0
22608,1,0,0,0,0,0,1,0,0,0,1,0
22609,1,0,1,0,0,0,0,0,1,0,1,0
22611,1,0,0,1,0,0,0,0,0,1,1,0
22612,0,0,0,0,0,0,0,0,0,0,0,0
22613,1,0,0,0,0,0,0,0,1,0,1,0
22614,1,0,1,0,0,0,0,0,0,0,1,0
22615,1,0,0,0,0,0,0,0,0,0,0,1
22616,1,0,0,0,1,0,0,0,0,1,1,0
22617,1,0,1,0,0,0,1,0,0,0,1,0
22618,1,0,0,0,0,0,0,0,0,0,0,0
22619,1,0,0,0,1,0,0,0,0,0,1,0
22620,1,0,0,0,0,0,0,0,0,0,0,1
22621,1,0,1,0,0,0,0,0,0,0,1,0
22622,1,0,0,0,0,0,0,1,0,1,1,0
22623,0,0,0,0,0,0,0,0,0,0,0,0
22624,1,0,0,0,0,0,0,0,0,1,1,0
22625,1,0,1,0,0,0,0,0,0,0,1,0
22626,1,0,0,0,0,0,0,0,0,0,0,0
22627,1,0,0,0,0,0,0,0,0,1,1,0
22628,0,0,0,0,0,0,0,0,0,0,0,0
22629,1,0,0,0,0,0,0,0,0,0,0,0
22630,1,0,1,0,0,0,0,0,0,0,1,0
22631,1,0,0,0,0,0,0,0,0,0,0,1
22632,1,0,0,0,0,0,0,0,0,0,0,1
22633,0,1,1,0,0,0,0,0,0,0,1,0
22634,1,0,0,0,0,0,0,0,0,0,1,0
22635,1,0,0,0,0,0,0,0,0,0,0,1
22636,1,0,1,0,0,0,0,0,0,0,1,0
22637,1,0,0,0,0,0,0,0,0,0,0,0
22639,1,0,1,0,0,0,0,0,0,0,1,0
22640,1,0,0,0,0,0,0,0,0,1,1,0
22642,1,0,1,0,0,0,0,0,0,0,1,0
22643,1,1,0,0,0,0,0,0,0,0,0,0
22644,0,0,0,0,0,0,0,0,0,0,1,0
22645,1,0,0,0,0,0,0,0,0,0,0,1
22646,1,0,0,0,0,0,0,0,0,0,0,1
22648,1,0,1,0,0,0,0,0,0,0,1,0
22649,1,0,1,0,0,0,0,0,0,0,1,0
22650,1,0,1,0,0,0,0,0,0,0,1,0
22651,1,0,0,0,0,0,0,0,0,0,0,1
22652,1,0,1,0,0,0,0,1,0,0,1,0
22653,1,0,0,0,0,0,0,0,0,1,1,0
22654,1,0,1,0,0,0,0,0,0,0,1,0
22655,1,0,0,0,0,0,0,0,0,0,0,0
22656,1,0,0,0,0,0,0,0,0,0,1,0
22657,1,0,0,0,0,0,1,0,0,0,1,1
22658,1,0,0,0,0,0,0,0,0,0,0,1
22659,1,0,0,0,1,0,0,0,1,0,1,1
22660,1,0,1,0,0,0,0,0,0,0,1,1
22662,1,0,1,0,0,0,0,0,0,0,1,0
22663,1,0,1,0,0,0,1,0,0,0,1,0
22664,0,0,0,0,0,0,0,0,0,0,0,0
22665,1,0,1,0,0,0,0,0,0,0,1,0
22667,1,1,0,0,0,0,0,0,0,0,0,0
22668,1,0,0,0,1,0,0,0,0,0,1,0
22669,0,0,0,0,0,0,0,0,0,0,1,0
22670,1,0,0,0,0,0,0,0,0,0,0,0
22671,1,1,1,0,0,0,0,0,0,0,1,0
22672,1,0,1,0,0,0,0,0,0,0,1,0
22674,1,0,0,0,0,0,0,0,0,0,1,0
22675,1,0,1,0,0,0,0,0,0,0,1,0
22676,1,0,1,0,0,0,0,0,0,0,1,0
22677,1,0,1,0,0,0,0,0,0,0,1,0
22678,1,0,0,0,0,0,0,0,0,0,1,0
22680,1,0,0,0,0,0,0,0,0,0,1,0
22681,1,0,0,0,0,0,0,0,0,0,1,0
22682,0,0,0,0,0,0,0,0,0,0,0,0
22683,1,0,0,0,0,0,0,0,0,0,0,0
22684,1,0,0,0,0,0,0,1,0,0,1,0
22685,1,0,1,0,0,0,0,0,0,0,1,0
22686,0,0,0,0,0,0,0,0,0,0,0,0
22687,1,0,0,0,0,0,0,0,0,0,1,0
22689,1,0,0,0,1,0,0,1,0,0,1,0
22691,1,0,0,1,0,0,0,0,0,0,1,0
22692,0,0,0,0,0,0,0,0,0,0,0,0
22693,1,1,0,0,1,0,1,0,0,0,1,0
22694,1,1,1,0,0,0,0,0,0,0,1,0
22695,0,0,0,0,0,0,0,0,0,0,1,0
22696,1,0,0,0,0,0,0,0,0,0,1,0
22697,0,0,0,0,0,0,0,0,0,0,0,0
22698,1,0,0,0,0,0,0,0,0,0,0,0
22699,1,0,1,0,0,0,0,0,0,0,1,0
22700,1,0,0,0,1,0,0,0,0,0,1,0
22702,0,0,0,0,0,0,0,0,0,0,0,0
22703,0,0,1,0,0,0,0,0,0,0,1,0
22704,1,0,1,0,0,0,0,0,0,1,1,0
22705,1,0,0,0,0,0,0,0,1,0,1,0
22707,1,0,0,0,0,0,0,0,0,0,0,1
22708,1,1,0,0,0,0,0,0,0,0,1,1
22709,0,0,0,0,0,0,0,0,0,0,0,0
22710,0,0,0,0,0,0,0,0,0,0,0,0
22711,1,0,1,0,0,0,0,0,0,0,1,0
22712,0,0,0,0,0,0,0,0,0,0,1,0
22713,1,1,1,0,1,0,0,0,0,0,1,0
22714,1,0,1,0,0,0,0,0,0,0,1,0
22715,1,0,0,0,0,0,0,0,0,0,0,0
22716,0,0,1,0,0,0,0,0,0,0,1,0
22718,0,0,0,0,0,0,0,0,0,0,0,0
22719,1,0,0,0,0,0,1,0,0,0,1,0
22720,1,0,0,0,0,0,0,0,0,0,0,0
22721,1,0,1,0,1,0,0,0,0,1,1,0
22723,1,0,0,0,0,0,0,0,0,0,0,1
22724,1,0,0,0,0,0,0,0,0,1,1,0
22726,1,0,0,0,0,0,0,0,0,0,0,1
22727,1,0,0,0,1,0,0,0,0,0,1,0
22728,0,0,0,0,0,0,0,0,0,0,0,0
22729,0,0,0,0,0,0,0,0,0,0,0,0
22730,1,0,1,0,0,0,0,0,0,0,1,1
22731,1,0,0,0,0,0,0,0,0,0,0,1
22732,1,0,0,0,0,0,0,0,0,0,1,0
22733,1,0,0,0,0,0,0,0,0,0,0,0
22734,1,0,1,0,0,0,0,0,0,0,1,0
22735,1,0,0,0,0,0,0,0,1,0,1,0
22736,1,0,0,0,0,0,0,0,0,0,1,1
22737,1,0,0,0,0,0,0,0,1,0,1,0
22738,1,0,0,0,0,0,0,0,0,0,1,0
22739,1,0,0,0,0,0,0,0,0,0,0,1
22740,1,0,1,0,0,0,0,0,0,0,1,0
22741,1,0,0,0,0,0,0,0,0,0,1,0
22742,1,0,0,0,0,0,0,1,1,1,1,0
22743,1,0,0,1,0,0,1,0,0,1,1,0
22745,1,0,1,0,0,0,0,0,0,0,1,1
22746,0,0,0,0,0,0,0,0,0,0,1,0
22747,1,0,0,0,0,0,0,0,0,0,0,1
22748,1,0,0,0,0,0,0,0,0,0,1,0
22749,0,0,0,0,0,0,0,0,0,0,0,0
22750,1,0,0,0,0,0,0,0,0,1,1,0
22751,1,0,0,0,0,0,0,0,0,0,0,1
22752,1,0,1,0,1,0,0,0,0,0,1,0
22753,1,0,0,0,0,0,0,0,0,0,0,0
22754,1,0,0,0,0,0,0,0,0,0,1,1
22755,1,0,0,0,1,0,0,0,0,0,1,0
22756,0,0,0,0,0,0,0,0,0,0,0,0
22757,1,0,1,0,0,0,0,0,1,0,1,0
22758,1,0,0,0,0,0,0,0,0,0,0,1
22759,1,0,0,0,1,0,0,0,0,0,1,0
22760,1,1,0,0,0,0,0,0,0,0,1,0
22761,1,0,0,0,0,0,0,0,0,0,1,0
22762,1,0,1,0,0,0,0,0,0,0,1,0
22763,1,0,1,0,0,0,0,0,0,0,1,0
22764,1,0,1,0,0,0,0,0,0,0,1,0
22765,1,0,0,0,1,0,0,0,0,0,1,0
22766,1,0,1,0,0,0,0,0,0,0,1,0
22767,1,0,1,0,0,0,0,0,0,0,1,0
22768,1,0,0,0,0,0,0,0,0,0,1,0
22769,1,0,1,0,0,0,0,0,0,0,1,0
22770,0,0,0,0,0,0,0,0,0,0,0,0
22772,1,0,1,0,0,0,0,1,0,0,1,0
22773,1,0,0,0,0,0,0,0,0,0,0,1
22774,0,0,0,0,0,0,0,0,0,0,0,0
22775,1,0,0,0,0,0,0,0,1,0,1,0
22777,1,0,0,1,0,0,0,0,0,0,1,0
22778,1,0,0,0,0,0,0,0,0,0,0,0
22779,1,1,1,0,0,0,0,0,0,0,1,0
22780,1,0,1,0,0,0,0,0,0,0,1,0
22781,1,0,0,0,0,0,0,1,0,0,1,0
22782,1,0,0,0,0,0,0,0,0,1,1,0
22783,1,0,1,0,0,0,0,0,0,0,1,0
22784,1,0,1,0,0,0,0,0,0,0,1,1
22785,0,0,0,0,0,0,0,0,0,0,0,0
22786,1,1,1,0,0,0,0,0,0,0,1,0
22787,1,0,0,0,0,0,0,0,0,0,0,0
22788,1,0,0,0,0,0,0,0,0,0,0,0
22789,1,0,1,0,0,0,0,0,0,0,1,0
22790,1,0,1,0,0,0,0,0,0,0,1,0
22791,1,0,1,0,0,0,0,0,0,0,1,0
22793,1,0,0,1,0,0,0,0,0,0,1,0
22794,1,0,0,0,0,0,0,0,0,0,0,0
22795,1,1,0,0,0,0,0,0,0,0,0,0
22796,1,0,0,0,0,0,0,0,0,0,0,0
22797,1,0,0,0,1,0,0,0,0,0,1,0
22798,1,0,0,0,0,0,0,0,0,0,0,0
22799,1,0,0,0,0,0,0,0,0,0,0,1
22800,1,0,0,0,0,0,1,0,0,1,1,0
22802,1,0,1,0,0,0,0,0,0,0,1,0
22803,1,0,1,0,0,0,0,0,0,0,1,0
22804,1,0,1,0,0,0,0,0,0,0,1,1
22805,1,0,0,0,0,0,0,0,0,0,0,1
22808,1,0,1,0,0,0,0,0,0,0,1,0
22809,0,0,1,0,0,0,0,0,0,0,1,0
22810,1,0,1,0,0,0,0,0,0,0,1,0
22811,1,0,1,0,0,0,0,0,0,0,1,0
22812,1,0,1,0,0,0,0,0,0,0,1,0
22813,1,0,1,0,0,0,0,0,0,0,1,0
22814,1,0,1,0,0,0,0,0,0,0,1,0
22815,1,0,0,0,1,0,0,0,0,0,1,0
22816,1,0,0,0,0,0,0,0,0,0,1,0
22817,1,0,0,0,0,0,0,0,0,0,0,0
22818,1,0,0,0,0,0,0,0,0,0,0,0
22819,1,0,1,0,0,0,0,0,0,0,1,0
22821,0,0,0,0,0,0,0,0,0,0,1,0
22822,1,0,1,0,0,0,0,0,0,0,1,0
22823,1,1,0,0,0,0,0,0,0,0,0,0
22825,1,0,1,0,0,0,0,0,0,0,1,0
22826,0,0,0,0,0,0,0,0,0,0,0,0
22828,1,0,1,0,0,0,0,0,0,0,1,0
22829,1,0,1,0,0,0,0,0,0,0,1,0
22830,1,0,0,0,0,0,0,0,0,0,1,0
22831,1,0,1,0,0,0,0,0,0,0,1,0
22832,1,0,0,0,0,0,0,0,0,0,0,0
22834,1,0,0,0,0,0,0,0,0,0,0,1
22835,1,1,1,0,0,0,1,0,0,0,1,1
22836,1,0,0,0,0,0,0,0,0,0,0,1
22837,1,0,0,0,0,0,0,0,1,0,1,0
22838,1,0,0,0,0,0,0,1,0,0,1,0
22839,1,0,1,0,0,0,0,0,0,0,1,0
22840,1,0,1,0,0,0,0,0,0,0,1,0
22841,0,0,0,0,0,0,0,0,0,0,0,0
22842,1,0,0,1,1,0,0,0,0,0,1,0
22843,1,0,1,0,0,0,0,0,0,0,1,0
22844,1,0,0,0,0,0,0,1,0,0,1,0
22845,1,0,0,0,0,0,0,0,0,0,1,0
22846,1,0,0,0,1,0,0,0,0,0,1,0
22847,1,0,0,0,0,0,0,0,0,0,1,0
22848,1,0,0,0,0,0,1,1,0,0,1,0
22849,1,0,0,0,0,0,0,0,0,1,1,0
22850,1,0,0,0,0,0,0,0,0,0,1,0
22851,1,0,1,0,0,0,0,0,0,0,1,0
22852,0,0,0,0,0,0,0,0,0,0,0,0
22853,1,0,1,0,1,0,1,0,0,0,1,0
22854,1,0,0,0,0,0,0,0,0,1,1,0
22855,1,0,1,0,0,0,0,0,1,0,1,0
22856,1,0,0,0,0,0,0,0,0,0,0,1
22857,1,0,0,0,1,0,0,0,0,0,1,0
22858,1,0,0,1,1,0,0,0,0,0,1,0
22859,1,0,0,0,0,0,0,0,0,0,0,1
22860,1,0,1,0,0,0,0,0,0,0,1,0
22862,1,0,1,0,1,0,0,0,0,0,1,0
22863,1,1,0,1,0,0,0,0,1,1,1,0
22864,1,0,0,0,0,0,1,0,0,0,1,0
22865,1,1,1,0,1,0,0,1,0,0,1,0
22866,1,0,1,0,0,0,0,0,0,0,1,0
22867,1,0,0,0,0,0,0,0,0,0,0,0
22869,0,0,0,0,0,0,0,0,0,0,1,0
22870,1,0,0,0,0,0,0,0,1,1,1,0
22871,1,1,1,0,0,0,0,0,0,0,1,0
22872,1,0,0,0,1,0,0,0,0,0,1,0
22873,1,0,0,0,0,0,0,0,0,0,0,0
22874,1,0,0,0,0,0,0,0,0,0,0,0
22875,1,1,1,0,0,0,0,0,0,0,1,0
22876,1,0,0,0,0,0,0,0,0,0,1,0
22877,0,0,0,0,0,0,0,0,0,0,0,0
22878,1,0,0,0,0,0,0,0,1,0,1,0
22879,1,0,0,0,0,0,0,0,0,0,0,0
22881,0,0,1,0,0,0,0,0,0,0,1,0
22882,1,0,1,0,0,0,0,1,0,0,1,1
22883,1,0,0,0,0,0,0,0,0,0,0,0
22884,1,0,0,0,0,0,0,0,0,0,0,0
22885,1,0,0,0,0,0,0,0,0,0,0,1
22886,1,0,0,0,0,0,0,0,0,0,0,1
22887,1,0,1,0,0,0,0,0,0,0,1,0
22888,1,1,0,0,0,0,0,0,0,0,0,0
22889,0,0,0,0,0,0,0,0,0,0,0,0
22890,1,0,1,0,0,0,0,0,0,0,1,1
22891,1,0,0,0,0,0,0,0,0,0,0,0
22893,1,1,0,0,0,0,0,0,0,0,0,1
22895,1,0,0,0,1,0,0,0,0,0,1,0
22896,0,0,0,0,0,0,0,0,0,0,0,0
22897,1,0,0,0,0,0,0,0,0,0,0,1
22898,0,0,1,0,0,0,0,0,0,0,1,0
22899,1,0,0,0,1,0,1,0,0,0,1,0
22900,0,0,0,0,0,0,0,0,0,0,0,0
22901,1,0,0,0,1,0,1,0,0,0,1,0
22902,1,0,0,0,0,0,0,0,0,0,1,0
22903,1,0,0,0,0,0,0,0,0,0,1,0
22904,1,0,1,0,0,0,0,0,0,0,1,0
22906,1,0,1,0,0,0,0,0,0,0,1,0
22907,1,0,0,0,0,0,0,0,0,0,1,1
22908,1,0,1,0,0,0,0,0,0,0,1,1
22909,1,1,0,0,0,0,0,0,0,0,1,0
22910,1,0,1,0,0,0,0,0,0,0,1,0
22911,1,0,0,0,1,0,0,0,0,0,1,0
22912,1,0,0,0,0,0,0,0,0,0,0,1
22914,1,0,1,0,0,0,0,0,0,1,1,0
22915,1,0,1,0,0,0,0,0,0,1,1,0
22916,1,0,0,1,0,0,0,0,0,0,1,0
22918,1,0,0,0,1,0,0,0,0,0,1,0
22919,1,1,1,0,0,0,0,0,0,0,1,0
22920,0,0,0,0,0,0,0,0,0,0,0,0
22921,1,1,0,0,0,0,0,0,0,1,1,0
22922,1,0,0,0,0,0,0,0,0,0,1,0
22923,1,0,0,0,0,0,1,0,0,0,1,0
22924,1,0,0,0,0,0,0,0,0,1,1,0
22925,1,0,1,0,0,0,0,0,0,1,1,0
22926,1,0,0,0,0,0,0,0,0,0,0,0
22927,1,0,0,0,0,0,0,0,0,0,1,0
22928,1,0,0,0,1,0,1,0,1,0,1,0
22930,0,0,0,0,0,0,0,0,0,0,0,0
22931,1,0,0,0,0,0,0,0,0,0,0,1
22932,1,0,0,0,0,0,0,0,0,0,1,0
22933,0,0,0,0,0,0,0,0,0,0,0,0
22934,1,0,1,0,0,0,0,0,0,0,1,0
22935,1,1,1,0,0,0,0,0,0,0,1,0
22936,1,0,1,0,0,0,0,0,0,0,1,1
22937,1,0,0,0,0,0,0,0,0,0,0,0
22938,1,0,0,0,0,0,0,0,1,0,1,0
22939,1,0,1,0,0,0,0,0,0,0,1,1
22940,1,0,1,0,0,0,0,0,0,0,1,0
22942,1,0,0,0,0,0,0,0,0,0,0,1
22943,1,0,0,0,0,0,0,0,0,0,1,0
22944,1,0,0,0,0,0,0,0,0,0,0,1
22945,1,0,0,0,0,0,0,0,0,0,1,0
22946,0,0,0,0,0,0,0,0,0,0,1,0
22947,1,1,1,0,0,0,0,0,0,1,1,0
22948,1,0,1,0,0,0,0,0,0,1,1,0
22950,1,0,1,0,0,0,0,0,0,1,1,0
22951,1,0,0,0,0,0,0,0,0,0,0,1
22952,1,0,0,0,0,0,1,0,0,0,1,0
22953,1,0,0,0,0,0,0,0,0,0,0,1
22954,1,0,0,0,0,0,0,0,1,0,1,0
22955,1,0,1,0,0,0,0,0,0,0,1,1
22956,1,0,1,0,0,0,0,0,0,1,1,0
22957,1,0,0,0,0,0,0,0,0,0,1,0
22958,1,0,1,0,0,0,0,0,0,0,1,0
22959,1,0,0,0,0,0,0,0,0,1,1,0
22960,0,0,0,0,0,0,0,0,0,0,0,0
22961,1,1,0,0,0,0,0,0,0,0,1,0
22962,1,0,1,0,0,0,0,0,0,0,1,0
22963,1,0,1,0,0,0,0,0,0,0,1,0
22964,1,0,1,0,0,0,0,0,0,0,1,0
22965,1,0,0,0,0,0,0,0,0,0,0,1
22966,1,0,0,0,0,0,0,0,0,0,0,1
22967,1,0,0,0,0,0,0,0,0,0,0,0
22968,1,0,1,0,1,0,0,1,0,0,1,0
22969,1,0,0,0,0,0,0,0,0,0,0,0
22970,0,0,0,0,0,0,0,0,0,0,0,0
22971,1,0,0,0,0,0,0,0,0,0,0,1
22972,1,0,0,1,0,0,0,0,0,0,1,0
22973,1,0,1,0,0,0,0,0,0,0,1,0
22974,1,0,0,0,0,0,0,0,0,0,0,0
22975,0,0,0,0,0,0,0,0,0,0,0,0
22976,1,0,0,0,0,0,0,0,0,0,1,0
22977,1,1,0,0,0,0,0,0,0,1,1,0
22978,1,0,0,0,0,0,0,0,0,0,1,0
22979,1,0,0,0,0,0,0,0,0,0,0,0
22980,1,0,1,0,0,0,0,0,0,0,1,0
22981,1,0,1,0,0,0,0,0,0,0,1,0
22982,1,0,1,0,1,0,0,0,0,0,1,0
22983,1,0,0,0,0,0,0,0,0,0,1,0
22984,1,0,0,0,0,0,0,1,0,0,1,1
22985,0,0,0,0,0,0,0,0,0,0,1,0
22987,1,0,1,0,0,0,0,0,0,0,1,0
22988,0,0,0,0,0,0,0,0,0,0,0,0
22989,1,0,1,0,0,0,0,0,0,0,1,0
22990,1,0,0,0,0,0,0,0,0,0,0,0
22991,1,0,0,1,0,0,0,0,0,0,1,0
22992,1,1,0,0,0,0,0,0,0,0,1,0
22993,1,0,0,0,0,0,0,0,0,0,0,1
22994,1,1,0,0,0,0,0,0,0,0,0,1
22995,1,0,0,0,0,0,0,0,0,0,1,0
22996,1,0,1,0,0,0,0,0,0,0,1,1
22999,1,0,0,0,0,0,0,0,0,0,0,0
23000,1,0,1,0,0,0,0,0,0,0,1,0
23001,0,0,0,0,0,0,0,0,0,0,0,0
23002,1,0,1,1,0,0,0,0,0,0,1,1
23004,0,0,0,0,0,0,0,0,0,0,0,0
23005,0,0,0,0,0,0,0,0,0,0,1,0
23006,1,1,0,0,0,0,0,0,0,0,0,1
23007,1,0,1,0,0,0,0,0,0,0,1,0
23008,1,0,0,0,0,0,0,0,0,0,0,0
23009,1,0,0,0,0,0,0,0,1,0,1,0
23010,1,0,0,0,0,0,0,0,0,0,1,0
23012,1,0,0,0,0,0,0,0,0,0,1,1
23013,1,0,0,0,1,0,0,0,0,0,1,0
23014,1,0,0,0,0,0,0,0,0,0,0,0
23015,1,0,1,0,0,0,0,0,0,0,1,0
23016,1,0,1,0,0,0,0,0,0,0,1,0
23017,1,0,0,0,0,0,0,0,0,0,0,1
23019,1,0,0,0,0,0,0,0,0,0,1,0
23020,1,0,0,0,0,0,0,0,0,1,1,0
23021,1,0,0,0,0,0,0,0,0,0,1,0
23022,1,0,1,0,0,0,0,1,1,0,1,0
23023,1,0,0,0,0,0,0,0,0,0,0,0
23024,1,0,1,0,0,0,0,0,0,0,1,0
23025,0,0,0,0,0,0,0,0,0,0,0,0
23027,1,0,0,0,0,0,0,0,0,0,0,0
23028,1,0,1,0,0,0,0,0,0,0,1,0
23029,1,0,0,0,0,0,0,0,0,0,0,1
23030,1,0,0,0,0,0,0,0,0,1,1,0
23031,1,0,1,0,0,0,0,0,0,0,1,0
23033,1,0,0,0,0,0,0,0,0,0,0,1
23034,1,1,1,0,0,0,0,0,0,0,1,0
23035,1,0,0,0,0,0,0,0,0,0,0,1
23036,1,0,0,0,0,0,0,0,0,0,0,0
23037,1,0,0,0,0,0,0,0,0,0,0,0
23038,0,0,0,0,0,0,0,0,0,0,1,0
23039,0,0,0,0,0,0,0,0,0,0,0,0
23040,1,0,0,0,1,0,0,0,0,0,1,0
23041,1,0,1,0,0,0,0,0,0,0,1,0
23042,1,0,1,0,1,0,0,0,0,0,1,0
23044,1,0,0,0,0,0,0,0,0,0,1,0
23046,1,0,0,0,0,0,0,0,0,0,0,0
23047,0,0,0,0,0,0,0,0,0,0,1,0
23048,0,0,1,0,0,0,0,0,0,0,1,0
23049,1,0,0,0,1,0,0,0,0,0,1,0
23050,1,0,0,0,0,0,0,0,0,0,0,0
23051,0,0,0,0,0,0,0,0,0,0,0,0
23052,1,0,0,0,0,0,0,0,0,0,0,1
23053,1,0,0,0,1,0,0,1,0,0,1,0
23055,1,0,1,1,0,0,0,0,0,0,1,0
23056,1,0,0,0,0,0,0,0,0,0,0,1
23057,1,0,0,0,0,0,0,0,0,0,0,0
23059,1,0,0,0,0,0,0,0,0,1,1,0
23060,1,0,1,0,0,0,0,0,0,0,1,0
23061,1,0,1,0,0,0,0,0,0,1,1,0
23062,1,0,0,1,0,0,0,0,0,0,1,0
23063,1,0,0,0,1,0,0,0,0,0,1,0
23064,1,0,1,0,0,0,0,0,0,0,1,0
23065,1,0,0,1,0,0,1,0,0,1,1,0
23066,1,0,0,0,0,0,0,0,0,0,1,0
23067,1,0,0,0,0,0,0,0,0,0,1,0
23068,1,0,0,0,0,0,0,0,0,0,0,0
23069,1,0,1,0,0,0,0,0,0,0,1,0
23070,1,0,0,0,0,0,0,0,0,0,1,0
23072,1,0,1,0,0,0,0,0,0,0,1,0
23073,1,0,1,0,0,0,0,0,1,1,1,0
23074,1,1,0,0,1,0,0,0,0,0,1,0
23075,1,0,0,0,0,0,0,0,0,0,0,0
23076,1,0,0,0,0,0,0,0,0,0,0,0
23077,1,0,1,0,0,0,0,0,0,0,1,0
23078,1,0,1,0,0,0,0,0,0,0,1,0
23079,1,0,0,0,0,0,1,0,0,0,1,0
23082,1,0,1,0,0,0,0,1,0,1,1,0
